order_item_id,order_id,date_key,time_key,pizza_key,order_ts,quantity,unit_price,total_price,total_price_source,price_variance_flag,order_line_count,order_pizza_count,order_total_value
45186,19859,20151204,13,45,2015-12-04 13:05:51,1,12.0,12.0,12.0,False,2,2,29.95
45187,19860,20151204,13,67,2015-12-04 13:09:31,1,16.75,16.75,16.75,False,1,1,16.75
45188,19861,20151204,13,31,2015-12-04 13:10:46,1,16.0,16.0,16.0,False,1,1,16.0
45189,19862,20151204,13,22,2015-12-04 13:20:21,1,14.75,14.75,14.75,False,2,2,24.5
45190,19862,20151204,13,51,2015-12-04 13:20:21,1,9.75,9.75,9.75,False,2,2,24.5
45191,19863,20151204,13,3,2015-12-04 13:26:26,1,20.75,20.75,20.75,False,5,6,97.5
45192,19863,20151204,13,13,2015-12-04 13:26:26,1,16.75,16.75,16.75,False,5,6,97.5
45193,19863,20151204,13,21,2015-12-04 13:26:26,1,18.5,18.5,18.5,False,5,6,97.5
45194,19863,20151204,13,29,2015-12-04 13:26:26,1,16.5,16.5,16.5,False,5,6,97.5
45195,19863,20151204,13,52,2015-12-04 13:26:26,2,12.5,25.0,25.0,False,5,6,97.5
45196,19864,20151204,13,37,2015-12-04 13:28:07,1,16.75,16.75,16.75,False,1,1,16.75
45197,19865,20151204,13,51,2015-12-04 13:46:51,1,9.75,9.75,9.75,False,3,3,43.0
45198,19865,20151204,13,72,2015-12-04 13:46:51,1,12.5,12.5,12.5,False,3,3,43.0
45199,19865,20151204,13,83,2015-12-04 13:46:51,1,20.75,20.75,20.75,False,3,3,43.0
45200,19866,20151204,13,21,2015-12-04 13:47:34,1,18.5,18.5,18.5,False,1,1,18.5
45201,19867,20151204,13,83,2015-12-04 13:58:30,1,20.75,20.75,20.75,False,2,2,41.0
45202,19867,20151204,13,91,2015-12-04 13:58:30,1,20.25,20.25,20.25,False,2,2,41.0
45203,19868,20151204,14,9,2015-12-04 14:14:01,1,12.75,12.75,12.75,False,1,1,12.75
45204,19869,20151204,14,9,2015-12-04 14:14:21,1,12.75,12.75,12.75,False,4,4,55.75
45205,19869,20151204,14,45,2015-12-04 14:14:21,1,12.0,12.0,12.0,False,4,4,55.75
45206,19869,20151204,14,49,2015-12-04 14:14:21,1,14.5,14.5,14.5,False,4,4,55.75
45207,19869,20151204,14,70,2015-12-04 14:14:21,1,16.5,16.5,16.5,False,4,4,55.75
45208,19870,20151204,14,21,2015-12-04 14:18:20,1,18.5,18.5,18.5,False,2,2,31.0
45209,19870,20151204,14,63,2015-12-04 14:18:20,1,12.5,12.5,12.5,False,2,2,31.0
45210,19871,20151204,14,3,2015-12-04 14:22:07,1,20.75,20.75,20.75,False,1,1,20.75
45211,19872,20151204,14,47,2015-12-04 14:30:30,1,20.5,20.5,20.5,False,3,3,50.5
45212,19872,20151204,14,50,2015-12-04 14:30:30,1,17.5,17.5,17.5,False,3,3,50.5
45213,19872,20151204,14,54,2015-12-04 14:30:30,1,12.5,12.5,12.5,False,3,3,50.5
45214,19873,20151204,14,47,2015-12-04 14:49:48,1,20.5,20.5,20.5,False,1,1,20.5
45215,19874,20151204,15,1,2015-12-04 15:42:18,1,12.75,12.75,12.75,False,13,14,231.95
45216,19874,20151204,15,23,2015-12-04 15:42:18,1,17.95,17.95,17.95,False,13,14,231.95
45217,19874,20151204,15,32,2015-12-04 15:42:18,1,20.5,20.5,20.5,False,13,14,231.95
45218,19874,20151204,15,34,2015-12-04 15:42:18,1,16.5,16.5,16.5,False,13,14,231.95
45219,19874,20151204,15,44,2015-12-04 15:42:18,2,20.25,40.5,40.5,False,13,14,231.95
45220,19874,20151204,15,48,2015-12-04 15:42:18,1,11.0,11.0,11.0,False,13,14,231.95
45221,19874,20151204,15,52,2015-12-04 15:42:18,1,12.5,12.5,12.5,False,13,14,231.95
45222,19874,20151204,15,51,2015-12-04 15:42:18,1,9.75,9.75,9.75,False,13,14,231.95
45223,19874,20151204,15,61,2015-12-04 15:42:18,1,16.25,16.25,16.25,False,13,14,231.95
45224,19874,20151204,15,65,2015-12-04 15:42:18,1,20.75,20.75,20.75,False,13,14,231.95
45225,19874,20151204,15,71,2015-12-04 15:42:18,1,20.75,20.75,20.75,False,13,14,231.95
45226,19874,20151204,15,69,2015-12-04 15:42:18,1,12.5,12.5,12.5,False,13,14,231.95
45227,19874,20151204,15,91,2015-12-04 15:42:18,1,20.25,20.25,20.25,False,13,14,231.95
45228,19875,20151204,15,19,2015-12-04 15:51:23,1,16.0,16.0,16.0,False,4,4,67.0
45229,19875,20151204,15,22,2015-12-04 15:51:23,1,14.75,14.75,14.75,False,4,4,67.0
45230,19875,20151204,15,41,2015-12-04 15:51:23,1,20.25,20.25,20.25,False,4,4,67.0
45231,19875,20151204,15,43,2015-12-04 15:51:23,1,16.0,16.0,16.0,False,4,4,67.0
45232,19876,20151204,16,29,2015-12-04 16:15:14,1,16.5,16.5,16.5,False,3,3,45.5
45233,19876,20151204,16,34,2015-12-04 16:15:14,1,16.5,16.5,16.5,False,3,3,45.5
45234,19876,20151204,16,54,2015-12-04 16:15:14,1,12.5,12.5,12.5,False,3,3,45.5
45235,19877,20151204,16,72,2015-12-04 16:26:53,1,12.5,12.5,12.5,False,2,2,28.5
45236,19877,20151204,16,76,2015-12-04 16:26:53,1,16.0,16.0,16.0,False,2,2,28.5
45237,19878,20151204,16,17,2015-12-04 16:35:42,1,20.75,20.75,20.75,False,3,3,53.25
45238,19878,20151204,16,86,2015-12-04 16:35:42,1,20.5,20.5,20.5,False,3,3,53.25
45239,19878,20151204,16,89,2015-12-04 16:35:42,1,12.0,12.0,12.0,False,3,3,53.25
45240,19879,20151204,16,75,2015-12-04 16:39:21,1,12.0,12.0,12.0,False,2,2,24.75
45241,19879,20151204,16,81,2015-12-04 16:39:21,1,12.75,12.75,12.75,False,2,2,24.75
45242,19880,20151204,16,16,2015-12-04 16:39:29,1,16.75,16.75,16.75,False,1,1,16.75
45243,19881,20151204,16,69,2015-12-04 16:40:37,1,12.5,12.5,12.5,False,1,1,12.5
45244,19882,20151204,16,2,2015-12-04 16:43:07,1,16.75,16.75,16.75,False,4,4,74.25
45245,19882,20151204,16,11,2015-12-04 16:43:07,1,20.75,20.75,20.75,False,4,4,74.25
45246,19882,20151204,16,35,2015-12-04 16:43:07,1,20.75,20.75,20.75,False,4,4,74.25
45247,19882,20151204,16,43,2015-12-04 16:43:07,1,16.0,16.0,16.0,False,4,4,74.25
45248,19883,20151204,16,59,2015-12-04 16:46:20,1,20.75,20.75,20.75,False,2,2,36.75
45249,19883,20151204,16,90,2015-12-04 16:46:20,1,16.0,16.0,16.0,False,2,2,36.75
45250,19884,20151204,17,12,2015-12-04 17:02:51,1,12.75,12.75,12.75,False,1,1,12.75
45251,19885,20151204,17,16,2015-12-04 17:07:50,1,16.75,16.75,16.75,False,2,2,33.25
45252,19885,20151204,17,29,2015-12-04 17:07:50,1,16.5,16.5,16.5,False,2,2,33.25
45253,19886,20151204,17,8,2015-12-04 17:08:06,1,20.25,20.25,20.25,False,2,2,40.5
45254,19886,20151204,17,62,2015-12-04 17:08:06,1,20.25,20.25,20.25,False,2,2,40.5
45255,19887,20151204,17,78,2015-12-04 17:09:33,1,12.5,12.5,12.5,False,1,1,12.5
45256,19888,20151204,17,44,2015-12-04 17:20:39,2,20.25,40.5,40.5,False,2,3,53.0
45257,19888,20151204,17,72,2015-12-04 17:20:39,1,12.5,12.5,12.5,False,2,3,53.0
45258,19889,20151204,17,81,2015-12-04 17:23:15,1,12.75,12.75,12.75,False,1,1,12.75
45259,19890,20151204,17,89,2015-12-04 17:24:44,1,12.0,12.0,12.0,False,1,1,12.0
45260,19891,20151204,17,2,2015-12-04 17:29:22,1,16.75,16.75,16.75,False,4,4,71.45
45261,19891,20151204,17,23,2015-12-04 17:29:22,1,17.95,17.95,17.95,False,4,4,71.45
45262,19891,20151204,17,56,2015-12-04 17:29:22,1,20.75,20.75,20.75,False,4,4,71.45
45263,19891,20151204,17,76,2015-12-04 17:29:22,1,16.0,16.0,16.0,False,4,4,71.45
45264,19892,20151204,17,72,2015-12-04 17:45:28,1,12.5,12.5,12.5,False,1,1,12.5
45265,19893,20151204,17,52,2015-12-04 17:50:04,1,12.5,12.5,12.5,False,1,1,12.5
45266,19894,20151204,17,23,2015-12-04 17:52:44,1,17.95,17.95,17.95,False,1,1,17.95
45267,19895,20151204,17,4,2015-12-04 17:57:21,1,12.0,12.0,12.0,False,4,4,67.0
45268,19895,20151204,17,37,2015-12-04 17:57:21,1,16.75,16.75,16.75,False,4,4,67.0
45269,19895,20151204,17,50,2015-12-04 17:57:21,1,17.5,17.5,17.5,False,4,4,67.0
45270,19895,20151204,17,71,2015-12-04 17:57:21,1,20.75,20.75,20.75,False,4,4,67.0
45271,19896,20151204,18,10,2015-12-04 18:00:37,1,16.75,16.75,16.75,False,2,2,29.5
45272,19896,20151204,18,15,2015-12-04 18:00:37,1,12.75,12.75,12.75,False,2,2,29.5
45273,19897,20151204,18,24,2015-12-04 18:16:42,1,12.0,12.0,12.0,False,4,4,71.5
45274,19897,20151204,18,28,2015-12-04 18:16:42,1,13.25,13.25,13.25,False,4,4,71.5
45275,19897,20151204,18,68,2015-12-04 18:16:42,1,20.75,20.75,20.75,False,4,4,71.5
45276,19897,20151204,18,87,2015-12-04 18:16:42,1,25.5,25.5,25.5,False,4,4,71.5
45277,19898,20151204,18,35,2015-12-04 18:21:14,1,20.75,20.75,20.75,False,2,2,41.0
45278,19898,20151204,18,62,2015-12-04 18:21:14,1,20.25,20.25,20.25,False,2,2,41.0
45279,19899,20151204,18,4,2015-12-04 18:49:40,1,12.0,12.0,12.0,False,2,2,28.0
45280,19899,20151204,18,19,2015-12-04 18:49:40,1,16.0,16.0,16.0,False,2,2,28.0
45281,19900,20151204,19,11,2015-12-04 19:02:20,1,20.75,20.75,20.75,False,2,2,36.75
45282,19900,20151204,19,90,2015-12-04 19:02:20,1,16.0,16.0,16.0,False,2,2,36.75
45283,19901,20151204,19,10,2015-12-04 19:05:16,1,16.75,16.75,16.75,False,2,2,28.75
45284,19901,20151204,19,89,2015-12-04 19:05:16,1,12.0,12.0,12.0,False,2,2,28.75
45285,19902,20151204,19,67,2015-12-04 19:32:55,1,16.75,16.75,16.75,False,1,1,16.75
45286,19903,20151204,19,23,2015-12-04 19:35:38,1,17.95,17.95,17.95,False,4,4,56.7
45287,19903,20151204,19,49,2015-12-04 19:35:38,1,14.5,14.5,14.5,False,4,4,56.7
45288,19903,20151204,19,60,2015-12-04 19:35:38,1,12.25,12.25,12.25,False,4,4,56.7
45289,19903,20151204,19,89,2015-12-04 19:35:38,1,12.0,12.0,12.0,False,4,4,56.7
45290,19904,20151204,19,24,2015-12-04 19:40:05,1,12.0,12.0,12.0,False,1,1,12.0
45291,19905,20151204,19,1,2015-12-04 19:45:04,1,12.75,12.75,12.75,False,3,3,34.25
45292,19905,20151204,19,27,2015-12-04 19:45:04,1,10.5,10.5,10.5,False,3,3,34.25
45293,19905,20151204,19,48,2015-12-04 19:45:04,1,11.0,11.0,11.0,False,3,3,34.25
45294,19906,20151204,20,41,2015-12-04 20:00:54,1,20.25,20.25,20.25,False,2,2,45.75
45295,19906,20151204,20,87,2015-12-04 20:00:54,1,25.5,25.5,25.5,False,2,2,45.75
45296,19907,20151204,20,4,2015-12-04 20:07:03,1,12.0,12.0,12.0,False,4,4,61.25
45297,19907,20151204,20,35,2015-12-04 20:07:03,1,20.75,20.75,20.75,False,4,4,61.25
45298,19907,20151204,20,46,2015-12-04 20:07:03,1,16.0,16.0,16.0,False,4,4,61.25
45299,19907,20151204,20,78,2015-12-04 20:07:03,1,12.5,12.5,12.5,False,4,4,61.25
45300,19908,20151204,20,4,2015-12-04 20:18:06,1,12.0,12.0,12.0,False,1,1,12.0
45301,19909,20151204,20,10,2015-12-04 20:26:02,1,16.75,16.75,16.75,False,3,3,42.0
45302,19909,20151204,20,36,2015-12-04 20:26:02,1,12.75,12.75,12.75,False,3,3,42.0
45303,19909,20151204,20,69,2015-12-04 20:26:02,1,12.5,12.5,12.5,False,3,3,42.0
45304,19910,20151204,20,52,2015-12-04 20:26:36,1,12.5,12.5,12.5,False,3,3,49.25
45305,19910,20151204,20,71,2015-12-04 20:26:36,1,20.75,20.75,20.75,False,3,3,49.25
45306,19910,20151204,20,90,2015-12-04 20:26:36,1,16.0,16.0,16.0,False,3,3,49.25
45307,19911,20151204,20,18,2015-12-04 20:46:13,1,12.0,12.0,12.0,False,3,3,41.75
45308,19911,20151204,20,49,2015-12-04 20:46:13,1,14.5,14.5,14.5,False,3,3,41.75
45309,19911,20151204,20,53,2015-12-04 20:46:13,1,15.25,15.25,15.25,False,3,3,41.75
45310,19912,20151204,20,11,2015-12-04 20:47:24,1,20.75,20.75,20.75,False,4,4,72.5
45311,19912,20151204,20,34,2015-12-04 20:47:24,1,16.5,16.5,16.5,False,4,4,72.5
45312,19912,20151204,20,49,2015-12-04 20:47:24,1,14.5,14.5,14.5,False,4,4,72.5
45313,19912,20151204,20,83,2015-12-04 20:47:24,1,20.75,20.75,20.75,False,4,4,72.5
45314,19913,20151204,21,32,2015-12-04 21:16:57,1,20.5,20.5,20.5,False,3,3,53.25
45315,19913,20151204,21,68,2015-12-04 21:16:57,1,20.75,20.75,20.75,False,3,3,53.25
45316,19913,20151204,21,84,2015-12-04 21:16:57,1,12.0,12.0,12.0,False,3,3,53.25
45317,19914,20151204,21,4,2015-12-04 21:24:50,1,12.0,12.0,12.0,False,2,2,28.0
45318,19914,20151204,21,19,2015-12-04 21:24:50,1,16.0,16.0,16.0,False,2,2,28.0
45319,19915,20151204,21,54,2015-12-04 21:58:42,1,12.5,12.5,12.5,False,1,1,12.5
45320,19916,20151204,22,10,2015-12-04 22:23:55,1,16.75,16.75,16.75,False,3,3,50.25
45321,19916,20151204,22,12,2015-12-04 22:23:55,1,12.75,12.75,12.75,False,3,3,50.25
45322,19916,20151204,22,56,2015-12-04 22:23:55,1,20.75,20.75,20.75,False,3,3,50.25
45323,19917,20151204,22,44,2015-12-04 22:56:18,1,20.25,20.25,20.25,False,3,3,46.5
45324,19917,20151204,22,51,2015-12-04 22:56:18,1,9.75,9.75,9.75,False,3,3,46.5
45325,19917,20151204,22,64,2015-12-04 22:56:18,1,16.5,16.5,16.5,False,3,3,46.5
45326,19918,20151204,23,4,2015-12-04 23:02:13,1,12.0,12.0,12.0,False,2,2,32.75
45327,19918,20151204,23,71,2015-12-04 23:02:13,1,20.75,20.75,20.75,False,2,2,32.75
45328,19919,20151205,11,13,2015-12-05 11:32:32,1,16.75,16.75,16.75,False,4,4,62.0
45329,19919,20151205,11,19,2015-12-05 11:32:32,1,16.0,16.0,16.0,False,4,4,62.0
45330,19919,20151205,11,72,2015-12-05 11:32:32,1,12.5,12.5,12.5,False,4,4,62.0
45331,19919,20151205,11,82,2015-12-05 11:32:32,1,16.75,16.75,16.75,False,4,4,62.0
45332,19920,20151205,11,65,2015-12-05 11:41:03,1,20.75,20.75,20.75,False,1,1,20.75
45333,19921,20151205,11,10,2015-12-05 11:51:09,1,16.75,16.75,16.75,False,1,1,16.75
45334,19922,20151205,11,40,2015-12-05 11:55:21,1,16.0,16.0,16.0,False,1,1,16.0
45335,19923,20151205,12,58,2015-12-05 12:11:34,1,16.5,16.5,16.5,False,1,1,16.5
45336,19924,20151205,12,5,2015-12-05 12:17:27,1,23.65,23.65,23.65,False,4,4,75.65
45337,19924,20151205,12,22,2015-12-05 12:17:27,1,14.75,14.75,14.75,False,4,4,75.65
45338,19924,20151205,12,29,2015-12-05 12:17:27,1,16.5,16.5,16.5,False,4,4,75.65
45339,19924,20151205,12,68,2015-12-05 12:17:27,1,20.75,20.75,20.75,False,4,4,75.65
45340,19925,20151205,12,2,2015-12-05 12:27:18,1,16.75,16.75,16.75,False,6,6,89.25
45341,19925,20151205,12,4,2015-12-05 12:27:18,1,12.0,12.0,12.0,False,6,6,89.25
45342,19925,20151205,12,53,2015-12-05 12:27:18,1,15.25,15.25,15.25,False,6,6,89.25
45343,19925,20151205,12,52,2015-12-05 12:27:18,1,12.5,12.5,12.5,False,6,6,89.25
45344,19925,20151205,12,68,2015-12-05 12:27:18,1,20.75,20.75,20.75,False,6,6,89.25
45345,19925,20151205,12,75,2015-12-05 12:27:18,1,12.0,12.0,12.0,False,6,6,89.25
45346,19926,20151205,12,3,2015-12-05 12:27:53,1,20.75,20.75,20.75,False,3,3,48.25
45347,19926,20151205,12,22,2015-12-05 12:27:53,1,14.75,14.75,14.75,False,3,3,48.25
45348,19926,20151205,12,81,2015-12-05 12:27:53,1,12.75,12.75,12.75,False,3,3,48.25
45349,19927,20151205,12,1,2015-12-05 12:30:15,1,12.75,12.75,12.75,False,2,2,33.25
45350,19927,20151205,12,32,2015-12-05 12:30:15,1,20.5,20.5,20.5,False,2,2,33.25
45351,19928,20151205,12,23,2015-12-05 12:35:40,1,17.95,17.95,17.95,False,1,1,17.95
45352,19929,20151205,12,4,2015-12-05 12:41:09,2,12.0,24.0,24.0,False,3,4,65.25
45353,19929,20151205,12,11,2015-12-05 12:41:09,1,20.75,20.75,20.75,False,3,4,65.25
45354,19929,20151205,12,20,2015-12-05 12:41:09,1,20.5,20.5,20.5,False,3,4,65.25
45355,19930,20151205,12,68,2015-12-05 12:57:34,1,20.75,20.75,20.75,False,1,1,20.75
45356,19931,20151205,13,41,2015-12-05 13:10:29,1,20.25,20.25,20.25,False,1,1,20.25
45357,19932,20151205,13,19,2015-12-05 13:27:51,1,16.0,16.0,16.0,False,13,14,208.45
45358,19932,20151205,13,18,2015-12-05 13:27:51,1,12.0,12.0,12.0,False,13,14,208.45
45359,19932,20151205,13,23,2015-12-05 13:27:51,1,17.95,17.95,17.95,False,13,14,208.45
45360,19932,20151205,13,44,2015-12-05 13:27:51,1,20.25,20.25,20.25,False,13,14,208.45
45361,19932,20151205,13,43,2015-12-05 13:27:51,1,16.0,16.0,16.0,False,13,14,208.45
45362,19932,20151205,13,46,2015-12-05 13:27:51,1,16.0,16.0,16.0,False,13,14,208.45
45363,19932,20151205,13,45,2015-12-05 13:27:51,1,12.0,12.0,12.0,False,13,14,208.45
45364,19932,20151205,13,60,2015-12-05 13:27:51,2,12.25,24.5,24.5,False,13,14,208.45
45365,19932,20151205,13,66,2015-12-05 13:27:51,1,12.75,12.75,12.75,False,13,14,208.45
45366,19932,20151205,13,76,2015-12-05 13:27:51,1,16.0,16.0,16.0,False,13,14,208.45
45367,19932,20151205,13,79,2015-12-05 13:27:51,1,16.5,16.5,16.5,False,13,14,208.45
45368,19932,20151205,13,78,2015-12-05 13:27:51,1,12.5,12.5,12.5,False,13,14,208.45
45369,19932,20151205,13,90,2015-12-05 13:27:51,1,16.0,16.0,16.0,False,13,14,208.45
45370,19933,20151205,13,27,2015-12-05 13:28:07,1,10.5,10.5,10.5,False,3,3,42.5
45371,19933,20151205,13,40,2015-12-05 13:28:07,1,16.0,16.0,16.0,False,3,3,42.5
45372,19933,20151205,13,43,2015-12-05 13:28:07,1,16.0,16.0,16.0,False,3,3,42.5
45373,19934,20151205,13,43,2015-12-05 13:35:23,1,16.0,16.0,16.0,False,1,1,16.0
45374,19935,20151205,14,24,2015-12-05 14:02:25,1,12.0,12.0,12.0,False,3,3,34.25
45375,19935,20151205,14,51,2015-12-05 14:02:25,1,9.75,9.75,9.75,False,3,3,34.25
45376,19935,20151205,14,69,2015-12-05 14:02:25,1,12.5,12.5,12.5,False,3,3,34.25
45377,19936,20151205,14,10,2015-12-05 14:30:19,1,16.75,16.75,16.75,False,4,4,73.75
45378,19936,20151205,14,44,2015-12-05 14:30:19,1,20.25,20.25,20.25,False,4,4,73.75
45379,19936,20151205,14,43,2015-12-05 14:30:19,1,16.0,16.0,16.0,False,4,4,73.75
45380,19936,20151205,14,83,2015-12-05 14:30:19,1,20.75,20.75,20.75,False,4,4,73.75
45381,19937,20151205,14,13,2015-12-05 14:42:59,1,16.75,16.75,16.75,False,3,3,49.5
45382,19937,20151205,14,44,2015-12-05 14:42:59,1,20.25,20.25,20.25,False,3,3,49.5
45383,19937,20151205,14,78,2015-12-05 14:42:59,1,12.5,12.5,12.5,False,3,3,49.5
45384,19938,20151205,14,60,2015-12-05 14:46:13,1,12.25,12.25,12.25,False,1,1,12.25
45385,19939,20151205,14,21,2015-12-05 14:51:28,1,18.5,18.5,18.5,False,3,3,49.75
45386,19939,20151205,14,53,2015-12-05 14:51:28,1,15.25,15.25,15.25,False,3,3,49.75
45387,19939,20151205,14,76,2015-12-05 14:51:28,1,16.0,16.0,16.0,False,3,3,49.75
45388,19940,20151205,15,62,2015-12-05 15:02:33,1,20.25,20.25,20.25,False,4,4,70.0
45389,19940,20151205,15,70,2015-12-05 15:02:33,1,16.5,16.5,16.5,False,4,4,70.0
45390,19940,20151205,15,69,2015-12-05 15:02:33,1,12.5,12.5,12.5,False,4,4,70.0
45391,19940,20151205,15,83,2015-12-05 15:02:33,1,20.75,20.75,20.75,False,4,4,70.0
45392,19941,20151205,15,43,2015-12-05 15:15:43,1,16.0,16.0,16.0,False,1,1,16.0
45393,19942,20151205,15,20,2015-12-05 15:40:24,1,20.5,20.5,20.5,False,4,4,72.45
45394,19942,20151205,15,23,2015-12-05 15:40:24,1,17.95,17.95,17.95,False,4,4,72.45
45395,19942,20151205,15,28,2015-12-05 15:40:24,1,13.25,13.25,13.25,False,4,4,72.45
45396,19942,20151205,15,83,2015-12-05 15:40:24,1,20.75,20.75,20.75,False,4,4,72.45
45397,19943,20151205,15,77,2015-12-05 15:40:33,1,20.25,20.25,20.25,False,1,1,20.25
45398,19944,20151205,15,23,2015-12-05 15:50:35,1,17.95,17.95,17.95,False,2,2,38.2
45399,19944,20151205,15,91,2015-12-05 15:50:35,1,20.25,20.25,20.25,False,2,2,38.2
45400,19945,20151205,15,51,2015-12-05 15:59:04,1,9.75,9.75,9.75,False,4,4,72.0
45401,19945,20151205,15,59,2015-12-05 15:59:04,1,20.75,20.75,20.75,False,4,4,72.0
45402,19945,20151205,15,71,2015-12-05 15:59:04,1,20.75,20.75,20.75,False,4,4,72.0
45403,19945,20151205,15,74,2015-12-05 15:59:04,1,20.75,20.75,20.75,False,4,4,72.0
45404,19946,20151205,16,3,2015-12-05 16:13:46,1,20.75,20.75,20.75,False,4,4,61.5
45405,19946,20151205,16,66,2015-12-05 16:13:46,1,12.75,12.75,12.75,False,4,4,61.5
45406,19946,20151205,16,85,2015-12-05 16:13:46,1,16.0,16.0,16.0,False,4,4,61.5
45407,19946,20151205,16,89,2015-12-05 16:13:46,1,12.0,12.0,12.0,False,4,4,61.5
45408,19947,20151205,16,53,2015-12-05 16:29:30,1,15.25,15.25,15.25,False,1,1,15.25
45409,19948,20151205,16,34,2015-12-05 16:39:31,1,16.5,16.5,16.5,False,2,2,29.0
45410,19948,20151205,16,54,2015-12-05 16:39:31,1,12.5,12.5,12.5,False,2,2,29.0
45411,19949,20151205,16,13,2015-12-05 16:59:30,1,16.75,16.75,16.75,False,4,4,74.5
45412,19949,20151205,16,29,2015-12-05 16:59:30,1,16.5,16.5,16.5,False,4,4,74.5
45413,19949,20151205,16,32,2015-12-05 16:59:30,1,20.5,20.5,20.5,False,4,4,74.5
45414,19949,20151205,16,71,2015-12-05 16:59:30,1,20.75,20.75,20.75,False,4,4,74.5
45415,19950,20151205,17,83,2015-12-05 17:19:50,1,20.75,20.75,20.75,False,1,1,20.75
45416,19951,20151205,17,67,2015-12-05 17:40:02,1,16.75,16.75,16.75,False,3,3,49.75
45417,19951,20151205,17,70,2015-12-05 17:40:02,1,16.5,16.5,16.5,False,3,3,49.75
45418,19951,20151205,17,79,2015-12-05 17:40:02,1,16.5,16.5,16.5,False,3,3,49.75
45419,19952,20151205,17,47,2015-12-05 17:57:54,1,20.5,20.5,20.5,False,1,1,20.5
45420,19953,20151205,18,5,2015-12-05 18:04:03,1,23.65,23.65,23.65,False,4,4,80.4
45421,19953,20151205,18,35,2015-12-05 18:04:03,1,20.75,20.75,20.75,False,4,4,80.4
45422,19953,20151205,18,53,2015-12-05 18:04:03,1,15.25,15.25,15.25,False,4,4,80.4
45423,19953,20151205,18,68,2015-12-05 18:04:03,1,20.75,20.75,20.75,False,4,4,80.4
45424,19954,20151205,18,13,2015-12-05 18:06:20,1,16.75,16.75,16.75,False,1,1,16.75
45425,19955,20151205,18,29,2015-12-05 18:10:57,1,16.5,16.5,16.5,False,4,4,66.25
45426,19955,20151205,18,37,2015-12-05 18:10:57,1,16.75,16.75,16.75,False,4,4,66.25
45427,19955,20151205,18,44,2015-12-05 18:10:57,1,20.25,20.25,20.25,False,4,4,66.25
45428,19955,20151205,18,81,2015-12-05 18:10:57,1,12.75,12.75,12.75,False,4,4,66.25
45429,19956,20151205,18,19,2015-12-05 18:11:24,1,16.0,16.0,16.0,False,4,4,58.0
45430,19956,20151205,18,57,2015-12-05 18:11:24,1,12.5,12.5,12.5,False,4,4,58.0
45431,19956,20151205,18,66,2015-12-05 18:11:24,1,12.75,12.75,12.75,False,4,4,58.0
45432,19956,20151205,18,82,2015-12-05 18:11:24,1,16.75,16.75,16.75,False,4,4,58.0
45433,19957,20151205,18,23,2015-12-05 18:27:40,1,17.95,17.95,17.95,False,3,3,50.45
45434,19957,20151205,18,32,2015-12-05 18:27:40,1,20.5,20.5,20.5,False,3,3,50.45
45435,19957,20151205,18,89,2015-12-05 18:27:40,1,12.0,12.0,12.0,False,3,3,50.45
45436,19958,20151205,18,42,2015-12-05 18:49:27,1,12.0,12.0,12.0,False,1,1,12.0
45437,19959,20151205,18,21,2015-12-05 18:51:12,1,18.5,18.5,18.5,False,4,4,72.5
45438,19959,20151205,18,29,2015-12-05 18:51:12,1,16.5,16.5,16.5,False,4,4,72.5
45439,19959,20151205,18,83,2015-12-05 18:51:12,1,20.75,20.75,20.75,False,4,4,72.5
45440,19959,20151205,18,82,2015-12-05 18:51:12,1,16.75,16.75,16.75,False,4,4,72.5
45441,19960,20151205,18,29,2015-12-05 18:51:46,1,16.5,16.5,16.5,False,1,1,16.5
45442,19961,20151205,19,3,2015-12-05 19:00:47,1,20.75,20.75,20.75,False,3,3,62.0
45443,19961,20151205,19,47,2015-12-05 19:00:47,1,20.5,20.5,20.5,False,3,3,62.0
45444,19961,20151205,19,83,2015-12-05 19:00:47,1,20.75,20.75,20.75,False,3,3,62.0
45445,19962,20151205,19,11,2015-12-05 19:18:29,1,20.75,20.75,20.75,False,3,3,47.0
45446,19962,20151205,19,29,2015-12-05 19:18:29,1,16.5,16.5,16.5,False,3,3,47.0
45447,19962,20151205,19,51,2015-12-05 19:18:29,1,9.75,9.75,9.75,False,3,3,47.0
45448,19963,20151205,19,60,2015-12-05 19:18:30,1,12.25,12.25,12.25,False,3,3,37.25
45449,19963,20151205,19,63,2015-12-05 19:18:30,1,12.5,12.5,12.5,False,3,3,37.25
45450,19963,20151205,19,72,2015-12-05 19:18:30,1,12.5,12.5,12.5,False,3,3,37.25
45451,19964,20151205,19,35,2015-12-05 19:20:50,1,20.75,20.75,20.75,False,3,3,53.75
45452,19964,20151205,19,47,2015-12-05 19:20:50,1,20.5,20.5,20.5,False,3,3,53.75
45453,19964,20151205,19,57,2015-12-05 19:20:50,1,12.5,12.5,12.5,False,3,3,53.75
45454,19965,20151205,19,21,2015-12-05 19:21:35,1,18.5,18.5,18.5,False,3,3,41.0
45455,19965,20151205,19,27,2015-12-05 19:21:35,1,10.5,10.5,10.5,False,3,3,41.0
45456,19965,20151205,19,75,2015-12-05 19:21:35,1,12.0,12.0,12.0,False,3,3,41.0
45457,19966,20151205,19,57,2015-12-05 19:28:21,1,12.5,12.5,12.5,False,2,2,29.25
45458,19966,20151205,19,82,2015-12-05 19:28:21,1,16.75,16.75,16.75,False,2,2,29.25
